strategy,scenario,seed,max_steps,environment_backend,completed,completion_rate,makespan,delivered_resources,total_resources,total_collected_value,average_travel_distance,idle_time_ratio,average_team_formation_time,replans,communication_messages,llm_token_usage,average_llm_latency_ms,invalid_llm_outputs,failure_recovery_time,stage_available,stage_world_path,stage_bitmap_path,stage_manifest_path,stage_smoketest_passed,notes
contract_net,stress_failure,19,220,stage_world,False,0.875,220,7,8,80,154.25,0.2988636363636364,25.428571428571427,10,72,0,0.0,0,75.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed19.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed19_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed19_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,0,220,stage_world,False,0.875,220,7,8,87,151.25,0.3125,28.428571428571427,8,101,22594,1957.4987148827959,1,65.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed0.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed0_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,1,220,stage_world,True,1.0,176,8,8,93,136.25,0.22585227272727273,7.0,7,89,15882,1887.3425718352923,1,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed1.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed1_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed1_stage_manifest.json,,"{'explored_ratio': 0.9895104895104895, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,2,220,stage_world,True,1.0,220,8,8,100,161.75,0.26477272727272727,11.125,7,105,19972,2396.2038798007943,1,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed2.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed2_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,3,220,stage_world,True,1.0,174,8,8,100,126.75,0.27155172413793105,8.875,8,85,14916,1840.0262118463538,0,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed3.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed3_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,4,220,stage_world,True,1.0,173,8,8,76,127.25,0.26445086705202314,13.0,9,83,15850,2688.124833436949,0,0.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed4.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed4_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed4_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,5,220,stage_world,True,1.0,186,8,8,104,134.25,0.2782258064516129,12.0,8,94,18543,2477.0282544548572,2,0.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed5.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed5_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed5_stage_manifest.json,,"{'explored_ratio': 0.8391608391608392, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,6,220,stage_world,False,0.625,220,5,8,65,151.5,0.31136363636363634,15.2,8,103,25203,2545.1966458925217,1,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed6.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed6_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,7,220,stage_world,True,1.0,112,8,8,93,84.25,0.24776785714285715,2.875,7,58,9737,1418.1220814500653,0,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed7.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed7_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed7_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,8,220,stage_world,True,1.0,197,8,8,91,136.75,0.30583756345177665,8.75,10,97,16863,2218.2299531344324,0,0.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed8.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed8_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed8_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,9,220,stage_world,True,1.0,170,8,8,86,132.25,0.22205882352941175,9.5,7,85,15665,2523.916810016038,0,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed9.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed9_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed9_stage_manifest.json,,"{'explored_ratio': 0.9020979020979021, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,10,220,stage_world,True,1.0,174,8,8,97,133.25,0.23419540229885058,10.0,9,89,14760,2366.5123213694565,0,15.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed10.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed10_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed10_stage_manifest.json,,"{'explored_ratio': 0.8041958041958042, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,11,220,stage_world,False,0.875,220,7,8,82,160.75,0.26931818181818185,11.142857142857142,8,103,18326,1975.4810122692618,0,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed11.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed11_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,12,220,stage_world,True,1.0,154,8,8,82,124.25,0.19318181818181818,9.75,10,74,13656,2029.6967216971661,0,0.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed12.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed12_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed12_stage_manifest.json,,"{'explored_ratio': 0.9965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,13,220,stage_world,False,0.875,220,7,8,79,151.75,0.31022727272727274,17.0,10,107,20289,2279.5781581391666,0,25.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed13.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed13_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,14,220,stage_world,True,1.0,179,8,8,100,134.25,0.25,14.375,9,87,16032,1860.7511042612086,0,20.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed14.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed14_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed14_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,15,220,stage_world,True,1.0,171,8,8,100,118.25,0.3084795321637427,9.0,8,86,15102,1866.7266333688583,2,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed15.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed15_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,16,220,stage_world,True,1.0,198,8,8,100,139.0,0.29797979797979796,11.875,10,98,17016,2530.48201037338,0,0.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed16.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed16_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed16_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,17,220,stage_world,True,1.0,214,8,8,106,154.75,0.27686915887850466,7.125,8,102,18674,2540.588376969749,0,,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed17.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed17_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed17_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,18,220,stage_world,True,1.0,182,8,8,100,135.75,0.2541208791208791,13.0,9,93,16454,2602.757560808111,1,5.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed18.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed18_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed18_stage_manifest.json,,"{'explored_ratio': 0.9895104895104895, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_failure,19,220,stage_world,False,0.875,220,7,8,79,149.0,0.32272727272727275,13.428571428571429,10,108,21003,2233.1256800197825,1,160.0,False,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed19.world,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed19_floorplan.png,results_openai_gpt54/stage/stress_failure/llm/stress_failure_llm_seed19_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
